x,y,z,qx,qy,qz,qw
-3.91483,14.2623,0.204544,-0.264958,-0.606147,0.0290291,0.0290291
-3.91516,14.2104,0.203192,-0.261406,-0.605659,0.0295993,0.0295993
-3.912,14.1569,0.204721,-0.259616,-0.604316,0.0289039,0.0289039
-3.90842,14.1037,0.207509,-0.260594,-0.603281,0.0269886,0.0269886
-3.90855,14.0534,0.210956,-0.264416,-0.60276,0.0248288,0.0248288
-3.90922,14.0047,0.215594,-0.266378,-0.602227,0.0242276,0.0242276
-3.9096,13.9558,0.222927,-0.266253,-0.601605,0.024084,0.024084
-3.91105,13.9081,0.232059,-0.267732,-0.600991,0.0211106,0.0211106
-3.91234,13.8589,0.2403,-0.271137,-0.60048,0.0154001,0.0154001
-3.91478,13.8098,0.245382,-0.274244,-0.599756,0.00908475,0.00908475
-3.91755,13.7601,0.246744,-0.276222,-0.598951,0.00306023,0.00306023
-3.92143,13.7098,0.245511,-0.278047,-0.598564,-0.00334975,-0.00334975
-3.92707,13.6596,0.242384,-0.280162,-0.598937,-0.0100473,-0.0100473
-3.93478,13.6099,0.238394,-0.281885,-0.599959,-0.0158329,-0.0158329
-3.94397,13.5602,0.232647,-0.283155,-0.601647,-0.02015,-0.02015
-3.95417,13.5113,0.226299,-0.285052,-0.603993,-0.0233086,-0.0233086
-3.96571,13.4626,0.221762,-0.285473,-0.606823,-0.0240071,-0.0240071
-3.97785,13.4133,0.220303,-0.283,-0.610047,-0.0217378,-0.0217378
-3.98976,13.3652,0.221918,-0.280979,-0.613449,-0.0181948,-0.0181948
-4.00102,13.3172,0.22635,-0.279613,-0.617122,-0.0142352,-0.0142352
-4.01018,13.2726,0.23148,-0.281599,-0.620425,-0.0111216,-0.0111216
-4.01749,13.2307,0.236693,-0.283899,-0.622808,-0.00683306,-0.00683306
-4.02229,13.1898,0.243279,-0.280736,-0.623997,0.00182806,0.00182806
-4.02448,13.1498,0.249995,-0.273047,-0.624236,0.01359,0.01359
-4.02682,13.1099,0.256586,-0.264479,-0.624281,0.0248204,0.0248204
-4.02821,13.0697,0.260795,-0.257102,-0.624676,0.0337972,0.0337972
-4.03029,13.0285,0.261466,-0.25081,-0.625315,0.0409094,0.0409094
-4.03159,12.9859,0.258991,-0.245348,-0.625942,0.0467169,0.0467169
-4.0318,12.9422,0.253003,-0.240823,-0.626449,0.0512667,0.0512667
-4.0312,12.8965,0.243963,-0.237263,-0.626875,0.0544035,0.0544035
-4.0296,12.8492,0.231948,-0.235294,-0.627284,0.0559792,0.0559792
-4.02559,12.8011,0.218523,-0.233953,-0.62721,0.0571871,0.0571871
-4.01815,12.7508,0.206788,-0.230326,-0.626039,0.0593531,0.0593531
-4.00742,12.6982,0.199494,-0.225345,-0.624389,0.061262,0.061262
-3.99661,12.6445,0.196742,-0.222528,-0.622574,0.0613556,0.0613556
-3.98498,12.5901,0.19858,-0.221313,-0.620637,0.0605205,0.0605205
-3.9741,12.5378,0.202929,-0.222552,-0.619914,0.059574,0.059574
-3.9678,12.4883,0.207346,-0.225037,-0.62038,0.0595006,0.0595006
-3.96396,12.4405,0.212429,-0.226514,-0.621426,0.0604385,0.0604385
-3.9595,12.393,0.220636,-0.22688,-0.622536,0.0607405,0.0607405
-3.95607,12.346,0.230798,-0.228593,-0.623847,0.0585152,0.0585152
-3.95228,12.2987,0.240059,-0.231012,-0.625007,0.0546179,0.0546179
-3.94862,12.2505,0.245875,-0.232502,-0.626021,0.0506643,0.0506643
-3.94554,12.2024,0.247775,-0.233751,-0.627172,0.046357,0.046357
-3.94206,12.154,0.246368,-0.234831,-0.628701,0.041742,0.041742
-3.939,12.1047,0.241773,-0.23394,-0.630286,0.038448,0.038448
-3.93662,12.0543,0.234789,-0.231095,-0.631859,0.036559,0.036559
-3.93527,12.0035,0.22663,-0.229237,-0.633477,0.0339188,0.0339188
-3.93444,11.9525,0.218467,-0.229244,-0.635043,0.0304603,0.0304603
-3.93221,11.8996,0.212084,-0.227778,-0.635808,0.0289155,0.0289155
-3.93,11.8454,0.209239,-0.224144,-0.636229,0.0297211,0.0297211
-3.92841,11.7924,0.209157,-0.223058,-0.63716,0.0308106,0.0308106
-3.92701,11.7409,0.211937,-0.224031,-0.638544,0.0328042,0.0328042
-3.92586,11.6936,0.216862,-0.228124,-0.640087,0.0349041,0.0349041
-3.92305,11.652,0.221395,-0.23426,-0.641562,0.0377999,0.0377999
-3.91829,11.6109,0.227774,-0.235586,-0.64204,0.0449159,0.0449159
-3.9119,11.5705,0.235313,-0.232197,-0.641645,0.0552182,0.0552182
-3.9055,11.5296,0.241959,-0.228566,-0.641232,0.0645026,0.0645026
-3.89907,11.4887,0.24721,-0.226142,-0.641,0.0716788,0.0716788
-3.89221,11.4473,0.248815,-0.224169,-0.640665,0.07755,0.07755
-3.8851,11.4044,0.246648,-0.221915,-0.639884,0.0829729,0.0829729
-3.87625,11.3609,0.241444,-0.219017,-0.638712,0.0881965,0.0881965
-3.86554,11.3162,0.233709,-0.216219,-0.637256,0.0925935,0.0925935
-3.85414,11.2705,0.224316,-0.214714,-0.635916,0.0953763,0.0953763
-3.84211,11.2242,0.212603,-0.21416,-0.634593,0.0973058,0.0973058
-3.82813,11.1765,0.201219,-0.21208,-0.632691,0.100113,0.100113
-3.81247,11.1265,0.193485,-0.207924,-0.63005,0.103422,0.103422
-3.7945,11.0755,0.189912,-0.204782,-0.627546,0.105353,0.105353
-3.77594,11.0246,0.189199,-0.205447,-0.625457,0.104873,0.104873
-3.76112,10.9732,0.192102,-0.210114,-0.625113,0.101841,0.101841
-3.74889,10.9254,0.196213,-0.218171,-0.626454,0.0979659,0.0979659
-3.73927,10.8788,0.200823,-0.225208,-0.628211,0.0956323,0.0956323
-3.73092,10.8316,0.208211,-0.228024,-0.629241,0.0953014,0.0953014
-3.72126,10.7844,0.217995,-0.229874,-0.629926,0.0937088,0.0937088
-3.71165,10.7368,0.228321,-0.233352,-0.630556,0.0889876,0.0889876
-3.70156,10.6887,0.235879,-0.236475,-0.630753,0.0831381,0.0831381
-3.69097,10.6393,0.239595,-0.237668,-0.630409,0.0779173,0.0779173
-3.67996,10.5899,0.239321,-0.23786,-0.630118,0.0726977,0.0726977
-3.67054,10.5391,0.236185,-0.237999,-0.630564,0.0665551,0.0665551
-3.66227,10.4869,0.23126,-0.237286,-0.631633,0.0605912,0.0605912
-3.65522,10.4345,0.225244,-0.235375,-0.63311,0.055503,0.055503
-3.64915,10.3811,0.217956,-0.233758,-0.635249,0.050646,0.050646
-3.64517,10.3287,0.211499,-0.232466,-0.638036,0.0466814,0.0466814
-3.64063,10.2738,0.208152,-0.228304,-0.640815,0.0453889,0.0453889
-3.63788,10.22,0.207542,-0.22398,-0.644077,0.0449521,0.0449521
-3.63609,10.1676,0.210179,-0.222605,-0.648022,0.0438142,0.0438142
-3.63482,10.1176,0.214963,-0.224163,-0.652186,0.0425666,0.0425666
-3.63259,10.0731,0.219259,-0.229077,-0.656106,0.0414674,0.0414674
-3.62792,10.0319,0.224629,-0.232409,-0.65888,0.0437424,0.0437424
-3.62023,9.9904,0.231138,-0.229551,-0.659788,0.0518671,0.0518671
-3.61125,9.94963,0.23783,-0.223452,-0.659575,0.062502,0.062502
-3.60223,9.90859,0.243442,-0.217635,-0.658967,0.0718182,0.0718182
-3.59322,9.86712,0.246147,-0.212547,-0.65824,0.0795229,0.0795229
-3.58301,9.82405,0.2456,-0.207328,-0.657261,0.0865213,0.0865213
-3.57202,9.78033,0.241088,-0.20212,-0.656126,0.0929829,0.0929829
-3.55925,9.73624,0.234554,-0.197485,-0.654898,0.0984094,0.0984094
-3.54659,9.6908,0.224941,-0.194407,-0.653973,0.102005,0.102005
-3.53396,9.64458,0.213568,-0.193005,-0.653261,0.104224,0.104224
-3.52047,9.59783,0.202056,-0.191733,-0.652207,0.106684,0.106684
-3.50606,9.54877,0.193258,-0.188339,-0.650301,0.110247,0.110247
-3.48969,9.49876,0.188568,-0.184603,-0.647938,0.11358,0.11358
-3.47176,9.44851,0.187578,-0.18272,-0.64513,0.115659,0.115659
-3.45495,9.39845,0.189963,-0.182975,-0.643113,0.115798,0.115798
-3.4418,9.34919,0.193574,-0.187095,-0.642565,0.114107,0.114107
-3.43272,9.30161,0.196838,-0.193295,-0.642953,0.111586,0.111586
-3.42382,9.25462,0.202848,-0.199063,-0.643444,0.108372,0.108372
-3.41534,9.20747,0.211915,-0.204981,-0.643752,0.103602,0.103602
-3.40652,9.16027,0.220824,-0.211278,-0.643817,0.0973969,0.0973969
-3.39746,9.11253,0.227506,-0.216193,-0.643606,0.0911942,0.0911942
-3.3886,9.06342,0.230838,-0.219827,-0.64337,0.0849711,0.0849711
-3.37972,9.01302,0.230903,-0.22316,-0.64349,0.0777946,0.0777946
-3.37262,8.96216,0.228856,-0.226921,-0.643907,0.0693512,0.0693512
-3.36629,8.91053,0.224287,-0.230393,-0.644419,0.0608706,0.0608706
-3.36114,8.85844,0.218486,-0.232695,-0.644848,0.0534252,0.0534252
-3.35688,8.80628,0.211254,-0.234066,-0.645348,0.0472966,0.0472966
-3.35258,8.75255,0.205019,-0.233647,-0.645879,0.0436212,0.0436212
-3.3489,8.69776,0.201704,-0.229774,-0.646522,0.0428626,0.0428626
-3.34666,8.64334,0.201179,-0.225848,-0.647858,0.0429537,0.0429537
-3.34556,8.59018,0.203382,-0.22393,-0.649932,0.0426996,0.0426996
-3.3442,8.5393,0.207383,-0.224717,-0.652117,0.0419596,0.0419596
-3.34137,8.49252,0.211378,-0.229566,-0.654192,0.0404526,0.0404526
-3.33702,8.44974,0.217071,-0.232917,-0.655369,0.0418437,0.0418437
-3.32993,8.40875,0.224354,-0.230392,-0.655054,0.0484191,0.0484191
-3.32108,8.36852,0.231715,-0.225732,-0.653988,0.0567415,0.0567415
-3.31207,8.32895,0.237547,-0.221085,-0.652673,0.0642927,0.0642927
-3.30277,8.28884,0.240846,-0.216666,-0.651439,0.0708348,0.0708348
-3.29343,8.24805,0.240334,-0.212566,-0.650135,0.0763732,0.0763732
-3.28368,8.2053,0.236652,-0.208603,-0.648682,0.0812372,0.0812372
-3.27209,8.16234,0.229589,-0.204871,-0.646973,0.0854829,0.0854829
-3.26022,8.11913,0.220879,-0.201945,-0.645342,0.0887355,0.0887355
-3.24762,8.0755,0.210123,-0.200083,-0.643944,0.0911338,0.0911338
-3.23324,8.03185,0.198346,-0.198476,-0.642507,0.093586,0.093586
-3.21711,7.98652,0.188467,-0.19625,-0.640801,0.0961546,0.0961546
-3.20013,7.93759,0.18278,-0.193899,-0.638954,0.0980118,0.0980118
-3.18138,7.88934,0.181491,-0.193648,-0.637119,0.0983331,0.0983331
-3.16311,7.84046,0.184227,-0.195526,-0.635775,0.0971391,0.0971391
-3.14875,7.79131,0.189002,-0.199992,-0.635782,0.0954123,0.0954123
-3.1369,7.74656,0.193422,-0.205165,-0.636759,0.0946846,0.0946846
-3.12642,7.70301,0.198567,-0.208933,-0.638222,0.0947732,0.0947732
-3.11658,7.65904,0.206934,-0.211716,-0.63953,0.0940424,0.0940424
-3.10641,7.6154,0.216432,-0.214971,-0.640578,0.0916443,0.0916443
-3.09606,7.57154,0.224716,-0.21762,-0.641391,0.0883856,0.0883856
-3.0855,7.5262,0.229501,-0.219253,-0.642127,0.084849,0.084849
-3.07553,7.4788,0.231022,-0.22057,-0.642943,0.0806397,0.0806397
-3.06555,7.43148,0.229208,-0.221529,-0.644042,0.0759034,0.0759034
-3.05583,7.3839,0.225512,-0.221324,-0.645289,0.0715786,0.0715786
-3.04718,7.33536,0.220495,-0.220039,-0.646639,0.0679212,0.0679212
-3.03926,7.28631,0.214102,-0.218621,-0.648237,0.064214,0.064214
-3.03231,7.23613,0.207566,-0.217501,-0.650187,0.0606542,0.0606542
-3.02465,7.18402,0.203704,-0.214409,-0.651908,0.0588133,0.0588133
-3.01737,7.13105,0.202761,-0.20989,-0.653595,0.0579681,0.0579681
-3.01088,7.07848,0.20459,-0.207923,-0.655759,0.0564198,0.0564198
-3.00518,7.02814,0.209838,-0.207999,-0.658347,0.0548626,0.0548626
-2.99937,6.98188,0.215785,-0.211748,-0.661001,0.0530497,0.0530497
-2.99314,6.94064,0.221357,-0.218317,-0.663445,0.0519165,0.0519165
-2.98355,6.90096,0.226862,-0.220347,-0.66449,0.0562049,0.0562049
-2.97219,6.86282,0.232358,-0.21577,-0.663787,0.0667384,0.0667384
-2.95986,6.82543,0.237179,-0.209471,-0.661971,0.0785171,0.0785171
-2.94623,6.78788,0.240306,-0.204115,-0.659796,0.0885051,0.0885051
-2.93218,6.74961,0.241642,-0.199688,-0.657192,0.0968741,0.0968741
-2.91615,6.71107,0.238518,-0.19552,-0.654226,0.104173,0.104173
-2.90019,6.67143,0.233898,-0.192032,-0.651392,0.110015,0.110015
-2.88499,6.6292,0.226427,-0.190282,-0.649032,0.113402,0.113402
-2.86943,6.58629,0.216826,-0.19035,-0.647136,0.114837,0.114837
-2.85315,6.54273,0.205728,-0.190914,-0.645324,0.115901,0.115901
-2.83546,6.49726,0.195102,-0.190492,-0.643176,0.117459,0.117459
-2.81635,6.45118,0.188028,-0.189125,-0.640663,0.118959,0.118959
-2.79623,6.4058,0.184393,-0.188879,-0.638417,0.119416,0.119416
-2.77626,6.3586,0.184646,-0.190129,-0.636068,0.119141,0.119141
-2.75714,6.31093,0.188936,-0.193232,-0.634963,0.117577,0.117577
-2.74268,6.26394,0.193278,-0.199241,-0.635263,0.114879,0.114879
-2.73153,6.21802,0.198616,-0.206473,-0.636507,0.111043,0.111043
-2.72205,6.17081,0.207671,-0.213081,-0.63766,0.105822,0.105822
-2.71182,6.12493,0.217875,-0.219864,-0.638411,0.0988792,0.0988792
-2.70102,6.07906,0.227272,-0.22639,-0.638696,0.0908404,0.0908404
-2.69032,6.03354,0.234447,-0.231392,-0.63842,0.0830436,0.0830436
-2.67877,5.98521,0.237087,-0.234383,-0.637814,0.0757099,0.0757099
-2.66806,5.93681,0.237004,-0.236139,-0.637165,0.0682617,0.0682617
-2.65847,5.88751,0.235328,-0.237833,-0.636963,0.0599921,0.0599921
-2.64991,5.83667,0.230578,-0.238592,-0.636944,0.0524978,0.0524978
-2.64182,5.78362,0.224014,-0.237834,-0.636784,0.0464397,0.0464397
-2.63608,5.7324,0.216924,-0.23767,-0.637297,0.040657,0.040657
-2.63161,5.68079,0.209948,-0.237165,-0.638276,0.0361259,0.0361259
-2.62723,5.62759,0.206173,-0.233501,-0.639369,0.0342977,0.0342977
-2.62377,5.57292,0.205449,-0.23059,-0.641218,0.0326949,0.0326949
-2.62264,5.52166,0.207868,-0.230481,-0.643825,0.0306563,0.0306563
-2.62207,5.4723,0.213263,-0.232495,-0.646713,0.0294086,0.0294086
-2.62148,5.42871,0.219109,-0.238526,-0.649514,0.0280003,0.0280003
-2.61911,5.38822,0.22474,-0.245458,-0.651482,0.028664,0.028664
-2.61255,5.34769,0.230676,-0.2466,-0.651683,0.0352344,0.0352344
-2.60379,5.30772,0.236673,-0.243135,-0.650439,0.0460738,0.0460738
-2.5954,5.27081,0.240735,-0.239466,-0.648426,0.0567661,0.0567661
-2.58631,5.2336,0.242617,-0.236642,-0.646286,0.0656645,0.0656645
-2.57838,5.19496,0.241296,-0.234548,-0.64399,0.0729843,0.0729843
-2.56989,5.15527,0.237492,-0.232253,-0.641553,0.0793494,0.0793494
-2.56119,5.11407,0.231726,-0.230054,-0.639117,0.08463,0.08463
-2.5516,5.07211,0.223565,-0.229073,-0.637082,0.0882279,0.0882279
-2.54311,5.02878,0.213943,-0.229586,-0.635675,0.090113,0.090113
-2.53501,4.98454,0.202604,-0.230528,-0.634526,0.091473,0.091473
-2.52545,4.93922,0.192054,-0.230279,-0.633069,0.0933357,0.0933357
-2.51472,4.89026,0.184708,-0.228251,-0.631039,0.0954629,0.0954629
-2.50239,4.84202,0.181076,-0.2265,-0.629147,0.0965328,0.0965328
-2.48953,4.79275,0.180499,-0.226669,-0.627046,0.0963896,0.0963896
-2.47774,4.74247,0.1835,-0.228226,-0.625545,0.0951648,0.0951648
-2.4691,4.69352,0.187242,-0.232662,-0.625111,0.0931372,0.0931372
-2.46213,4.64636,0.191149,-0.238044,-0.625088,0.0911971,0.0911971
-2.45593,4.60011,0.19695,-0.242289,-0.624833,0.0891532,0.0891532
-2.44992,4.55404,0.2052,-0.246764,-0.624322,0.0854892,0.0854892
-2.44385,4.50882,0.213924,-0.251539,-0.623522,0.0803311,0.0803311
-2.43713,4.46347,0.220133,-0.255345,-0.622302,0.0749759,0.0749759
-2.43015,4.41634,0.222787,-0.257422,-0.620726,0.0700317,0.0700317
-2.42353,4.36798,0.222405,-0.258035,-0.619229,0.0652399,0.0652399
-2.41773,4.31948,0.219952,-0.257822,-0.618183,0.0603003,0.0603003
-2.41333,4.27045,0.215308,-0.25705,-0.617787,0.0553567,0.0553567
-2.41144,4.22099,0.209641,-0.256298,-0.618138,0.0501584,0.0501584
-2.41143,4.17167,0.202685,-0.256643,-0.619316,0.0443339,0.0443339
-2.41294,4.12282,0.195793,-0.256295,-0.620822,0.0396517,0.0396517
-2.41415,4.0718,0.191624,-0.251516,-0.622089,0.0383581,0.0383581
-2.41623,4.02112,0.191115,-0.245718,-0.623669,0.0382827,0.0382827
-2.41882,3.96988,0.194343,-0.241854,-0.62578,0.0377411,0.0377411
-2.4218,3.92138,0.200359,-0.241305,-0.62827,0.0362315,0.0362315
-2.42431,3.87684,0.206257,-0.245823,-0.630771,0.0337869,0.0337869
-2.42397,3.83554,0.211541,-0.249368,-0.632299,0.0346413,0.0346413
-2.41914,3.79548,0.217102,-0.245528,-0.631992,0.0425742,0.0425742
-2.41112,3.75549,0.222316,-0.236642,-0.630449,0.0548032,0.0548032
-2.40371,3.71702,0.226926,-0.228019,-0.628687,0.0660925,0.0660925
-2.39762,3.67891,0.230004,-0.222468,-0.627579,0.0740233,0.0740233
-2.39139,3.63859,0.229872,-0.219052,-0.626842,0.0794448,0.0794448
-2.38449,3.59888,0.227678,-0.216243,-0.626227,0.0837664,0.0837664
-2.37713,3.55684,0.222378,-0.213662,-0.625601,0.0873232,0.0873232
-2.36855,3.51468,0.215625,-0.211641,-0.624912,0.0900114,0.0900114
-2.359,3.4726,0.207338,-0.210077,-0.624223,0.0923653,0.0923653
-2.34825,3.42932,0.197412,-0.20839,-0.623364,0.0954096,0.0954096
-2.3363,3.38646,0.187251,-0.20507,-0.622116,0.099972,0.099972
-2.32262,3.34196,0.179977,-0.200035,-0.620433,0.104931,0.104931
-2.30781,3.29732,0.17646,-0.196206,-0.619042,0.108406,0.108406
-2.2909,3.25278,0.175893,-0.193431,-0.617431,0.110851,0.110851
-2.27375,3.20815,0.178461,-0.191558,-0.616045,0.113451,0.113451
-2.25886,3.16426,0.181563,-0.191528,-0.615387,0.116095,0.116095
-2.24731,3.12169,0.184659,-0.194048,-0.615731,0.117825,0.117825
-2.23789,3.07844,0.190735,-0.197985,-0.617119,0.117232,0.117232
-2.2283,3.03643,0.199974,-0.201971,-0.618497,0.114773,0.114773
-2.21843,2.99394,0.209317,-0.205882,-0.619763,0.111074,0.111074
-2.20824,2.95247,0.216488,-0.209176,-0.620941,0.107252,0.107252
-2.19847,2.90885,0.220199,-0.210978,-0.622,0.104517,0.104517
-2.18743,2.86619,0.21974,-0.210651,-0.622942,0.103272,0.103272
-2.1771,2.82323,0.21801,-0.208875,-0.623932,0.102628,0.102628
-2.16689,2.77968,0.215093,-0.206196,-0.62519,0.101923,0.101923
-2.15748,2.73594,0.211147,-0.203413,-0.626897,0.100765,0.100765
-2.14898,2.69117,0.205664,-0.200759,-0.628985,0.0994333,0.0994333
-2.14,2.64538,0.199714,-0.197676,-0.630975,0.0984376,0.0984376
-2.13012,2.59841,0.195275,-0.193129,-0.632601,0.0980975,0.0980975
-2.12076,2.54973,0.194571,-0.188918,-0.634571,0.0974056,0.0974056
-2.11273,2.50133,0.196286,-0.185882,-0.637077,0.0968872,0.0968872
-2.10456,2.45373,0.200766,-0.182957,-0.639526,0.097806,0.097806
-2.0963,2.40897,0.205825,-0.182612,-0.642045,0.0990732,0.0990732
-2.08646,2.36952,0.209513,-0.183434,-0.643923,0.102128,0.102128
-2.07357,2.33305,0.214367,-0.178935,-0.643898,0.11093,0.11093
-2.0588,2.29921,0.219918,-0.168678,-0.642084,0.124442,0.124442
-2.0439,2.26598,0.225641,-0.158521,-0.640086,0.136981,0.136981
-2.02921,2.23172,0.230172,-0.150666,-0.638843,0.14638,0.14638
-2.01518,2.1968,0.232202,-0.144105,-0.637774,0.154122,0.154122
-2.00011,2.1613,0.230614,-0.137772,-0.636622,0.161486,0.161486
-1.98456,2.12695,0.227199,-0.131742,-0.635291,0.16853,0.16853
-1.96785,2.09226,0.221424,-0.126233,-0.633915,0.174987,0.174987
-1.9507,2.05649,0.213188,-0.121375,-0.632637,0.180879,0.180879
-1.93309,2.01773,0.202618,-0.117194,-0.631507,0.186416,0.186416
-1.91463,1.98102,0.191449,-0.113567,-0.630562,0.191913,0.191913
-1.89543,1.93946,0.182104,-0.10969,-0.629598,0.197061,0.197061
-1.87394,1.89999,0.178002,-0.106017,-0.628728,0.201349,0.201349
-1.85056,1.85693,0.178228,-0.104028,-0.627599,0.204627,0.204627
-1.82731,1.81298,0.181953,-0.104701,-0.627141,0.206371,0.206371
-1.8058,1.77169,0.187159,-0.108229,-0.627612,0.20688,0.20688
-1.78611,1.73281,0.191321,-0.112896,-0.628534,0.207156,0.207156
-1.76786,1.69527,0.195738,-0.117008,-0.629497,0.207536,0.207536
-1.75022,1.65646,0.202099,-0.119861,-0.63036,0.206716,0.206716
-1.73232,1.61828,0.210349,-0.122993,-0.631101,0.203921,0.203921
-1.71376,1.58026,0.217831,-0.125891,-0.63179,0.19982,0.19982
-1.69442,1.54115,0.222558,-0.127033,-0.632066,0.196126,0.196126
-1.6744,1.50135,0.22414,-0.125356,-0.631739,0.19409,0.19409
-1.6543,1.4612,0.22328,-0.120789,-0.630938,0.193749,0.193749
-1.63469,1.4223,0.221178,-0.114509,-0.62997,0.194327,0.194327
-1.61546,1.37972,0.217554,-0.107342,-0.629216,0.195026,0.195026
-1.59596,1.3361,0.213831,-0.0995852,-0.628465,0.196097,0.196097
-1.57722,1.29295,0.209301,-0.0912475,-0.627781,0.198057,0.198057
-1.55804,1.24923,0.205672,-0.0817546,-0.62686,0.201877,0.201877
-1.5396,1.2052,0.203995,-0.0714272,-0.625715,0.207844,0.207844
-1.52196,1.16156,0.204582,-0.0614986,-0.624579,0.215918,0.215918
-1.5057,1.1207,0.207421,-0.0550906,-0.624259,0.224163,0.224163
-1.49218,1.08257,0.212679,-0.0537136,-0.62573,0.230166,0.230166
-1.47908,1.04787,0.218728,-0.0546829,-0.627936,0.234868,0.234868
-1.46602,1.01754,0.222971,-0.0545265,-0.629716,0.240789,0.240789
-1.45134,0.988004,0.227315,-0.0505772,-0.629956,0.24973,0.24973
-1.4357,0.96173,0.233589,-0.0434065,-0.628642,0.261324,0.261324
-1.41866,0.933545,0.240081,-0.0344187,-0.626039,0.274226,0.274226
-1.40075,0.905616,0.244208,-0.0237084,-0.62214,0.28806,0.28806
-1.38054,0.878792,0.247479,-0.0112621,-0.617051,0.302726,0.302726
-1.35899,0.852981,0.248566,0.00229842,-0.611067,0.317438,0.317438
-1.33577,0.827185,0.24749,0.0154514,-0.605186,0.33084,0.33084
-1.31177,0.799858,0.243765,0.026263,-0.600599,0.34136,0.34136
-1.28662,0.770456,0.239372,0.034839,-0.597525,0.349325,0.349325
-1.26032,0.739449,0.233517,0.0426836,-0.594626,0.356469,0.356469
-1.23266,0.709008,0.228089,0.0505158,-0.591401,0.363572,0.363572
-1.20402,0.675786,0.22312,0.0582863,-0.587896,0.3706,0.3706
-1.17458,0.648386,0.220198,0.0664969,-0.583514,0.378214,0.378214
-1.14263,0.619449,0.220332,0.0756074,-0.577745,0.386999,0.386999
-1.11124,0.593389,0.221331,0.0839991,-0.57203,0.395336,0.395336
-1.08012,0.566181,0.224997,0.0893758,-0.56812,0.401059,0.401059
-1.05078,0.541085,0.229509,0.0915188,-0.566204,0.403887,0.403887
-1.02229,0.514947,0.23574,0.0922115,-0.565255,0.404861,0.404861
-0.99421,0.493407,0.244395,0.0933916,-0.564208,0.405636,0.405636
-0.96527,0.469348,0.251491,0.0970197,-0.561729,0.407777,0.407777
-0.934913,0.446926,0.257155,0.104183,-0.556993,0.412382,0.412382
-0.903739,0.425964,0.260799,0.114655,-0.550457,0.419049,0.419049
-0.872189,0.405961,0.262328,0.127329,-0.542905,0.426785,0.426785
-0.840211,0.384611,0.262669,0.141266,-0.535181,0.434512,0.434512
-0.808304,0.361469,0.26127,0.15554,-0.527888,0.44148,0.44148
-0.776715,0.335267,0.25778,0.169467,-0.521443,0.447353,0.447353
-0.745597,0.308758,0.25453,0.183265,-0.515651,0.452466,0.452466
-0.715124,0.28117,0.250796,0.197435,-0.51009,0.457614,0.457614
-0.683857,0.255316,0.247609,0.212139,-0.504273,0.463363,0.463363
-0.653383,0.231789,0.245827,0.226996,-0.498398,0.469356,0.469356
-0.622126,0.204589,0.245596,0.24154,-0.492765,0.47537,0.47537
-0.591478,0.179114,0.246141,0.25623,-0.486466,0.482071,0.482071
-0.561389,0.155824,0.247845,0.271947,-0.478664,0.490377,0.490377
-0.53125,0.133452,0.251611,0.289132,-0.468566,0.500825,0.500825
-0.499792,0.113236,0.255221,0.308137,-0.455541,0.513455,0.513455
-0.46883,0.096354,0.258188,0.328508,-0.440319,0.527523,0.527523
-0.438336,0.0817078,0.261201,0.348917,-0.42382,0.54193,0.54193
-0.409797,0.0697211,0.262003,0.36807,-0.407254,0.555452,0.555452
-0.381624,0.0575815,0.262475,0.384935,-0.391875,0.567278,0.567278
-0.354877,0.045519,0.261305,0.39903,-0.378691,0.576909,0.576909
-0.326266,0.0304614,0.258503,0.410541,-0.367673,0.584589,0.584589
-0.297598,0.0159292,0.255929,0.420046,-0.358769,0.590625,0.590625
-0.270707,0.00746558,0.251701,0.428253,-0.351,0.59607,0.59607
